596.0,0.955001125
597.0,0.954874685
598.0,0.954748246
599.0,0.954758216
600.0,0.955160815
601.0,0.955563415
602.0,0.955966015
603.0,0.956115876
604.0,0.955989436
605.0,0.955862997
606.0,0.955736557
607.0,0.955610118
608.0,0.955483678
609.0,0.955357239
610.0,0.955230799
611.0,0.955104359
612.0,0.95497792
613.0,0.95485148
614.0,0.954799092
615.0,0.955201692
616.0,0.955604292
617.0,0.956006891
618.0,0.95621911
619.0,0.956092671
620.0,0.955966231
621.0,0.955839792
622.0,0.955713352
623.0,0.955586913
624.0,0.955460473
625.0,0.955334033
626.0,0.955207594
627.0,0.955081154
628.0,0.954954715
629.0,0.954839969
630.0,0.955242568
631.0,0.955645168
632.0,0.956047768
633.0,0.95625886
634.0,0.95587008
635.0,0.955481299
636.0,0.955092518
637.0,0.954703737
638.0,0.954314956
639.0,0.953926175
640.0,0.953537394
641.0,0.953148613
642.0,0.952759833
643.0,0.952371052
644.0,0.950438075
645.0,0.94304335
646.0,0.935648625
647.0,0.9282539
648.0,0.891120109
649.0,0.789648882
650.0,0.652965035
651.0,0.33131826
652.0,0.166967523
653.0,0.086428502
654.0,0.032479035
655.0,0.015698102
656.0,0.008860685
657.0,0.007184646
658.0,0.005508607
659.0,0.003832568
660.0,0.002156529
661.0,0.00048049
662.0,0.0
663.0,0.0
664.0,0.0
665.0,0.0
666.0,0.0
667.0,0.0
668.0,0.0
669.0,0.0
670.0,0.0
671.0,0.0
672.0,0.0
673.0,0.0
674.0,0.0
675.0,0.0
676.0,0.0
677.0,0.0
678.0,0.0
679.0,0.0
680.0,0.0
681.0,0.0
682.0,0.0
683.0,0.0
684.0,0.0
685.0,0.0
686.0,0.0
687.0,0.0
688.0,0.0
689.0,0.0
690.0,0.0
691.0,0.0
692.0,0.0
693.0,0.0
694.0,0.0
695.0,0.0
696.0,0.0
697.0,0.0
698.0,0.0
699.0,0.0
700.0,0.0
